Category Code,Product Code,Name,Description,Scan Identifier,Category Name,Enabled,Type,Component Product Code,Component Quantity,Component Price,HSN CODE,Tax Calculation Type,Batch Group,GRN expiry tolerance (in days),Dispatch expiry tolerance (in days),Return expiry tolerance (in days),Expirable,Determine Expiry From,Shelf Life
ROBOTICS COMPONENT,RB-1513,GL BB,,RB-1513,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1514,16x2 yellow,,RB-1514,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1515,WILD CRAFT MASK,,RB-1515,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1516,Uno cable,,RB-1516,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1517,Load cell,,RB-1517,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1518,"57mm (Width) X 15 Mtrs (Length), Roll",,RB-1518,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1519,L293D IC,,RB-1519,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1520,6 IN 1  SENSOR KIT,,RB-1520,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1521,8 IN 1 KIT,,RB-1521,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1522,9 IN 1 KIT,,RB-1522,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1523,Jumper 120 Pcs,,RB-1523,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1524,usb cable,,RB-1524,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1525,V410 Mask,,RB-1525,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1526,jumper 20pc f-m,,RB-1526,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1527,DRIVER {ULN2003}+MOTOR,,RB-1527,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1535,IC BASE,,RB-1535,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,rb-1601,20 pcs JUMPER F-M,,rb-1601,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,rb-1602,jumper 20pc m-m,,rb-1602,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1603,jumper 20pc f-f,,RB-1603,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1650,laser diode,,RB-1650,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-1655,5X HI WATT BATTERY,,RB-1655,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
THERMAL PRINTER,RB-20100,HOIN BLUETOOTH,,RB-20100,THERMAL PRINTER,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
THERMAL PRINTER,RB-20101,KIOSK BLACK,,RB-20101,THERMAL PRINTER,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-2105,RESISTOR TRANSISTOR KIT,,RB-2105,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-3100,8 CHANNEL RELAY,,RB-3100,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31005,2 X BATTERY + BATTERY CONNETOR,,RB-31005,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31006,4CH + NODE +10PC F-F,,RB-31006,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1127,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31006,4CH + NODE +10PC F-F,,RB-31006,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1175,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31006,4CH + NODE +10PC F-F,,RB-31006,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-31007,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31007,JUMPER F-F 10PC,,RB-31007,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31008,5 X V420,,RB-31008,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1269,5,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31009,2 X BB 830 + 400 BB + JUMPER,,RB-31009,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1130,2,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31009,2 X BB 830 + 400 BB + JUMPER,,RB-31009,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1147,2,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31009,2 X BB 830 + 400 BB + JUMPER,,RB-31009,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1485,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-3101,ULN2003 DRIVER + MOTOR,,RB-3101,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31010,2N3904 IC,,RB-31010,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31011,10 X 2N3904 IC,,RB-31011,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31012,5 X DB1820B WIRE,,RB-31012,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1164,5,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31013,Basic Starter kit,,RB-31013,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31014,BATTERY TESTER,,RB-31014,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31015,Zero PCB Board 10X7.5,,RB-31015,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31016,2 X Zero PCB Board 10X7.5,,RB-31016,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-31015,2,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31017,10 X 2N2222 TRANSISTOR,,RB-31017,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31018,Uno 3 Ultimate Starter Kit (25 Pieces),,RB-31018,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31019,Project Kit including Arduino,,RB-31019,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-3102,ARDUINO UNO R3,,RB-3102,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31020,Arduino Traffic Light kit,,RB-31020,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31021,3 x v44+,,RB-31021,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1261,3,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31023,18650 BATTERY,,RB-31023,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31022,10 X 18650 BATTERY,,RB-31024,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1190,10,10,,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31025,10 x 18650 battery,,RB-31025,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-31023,10,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31026,TECH WIRE CUTTER STRIPPER,,RB-31026,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31027,ARDUINO MEGA 2560 + c,,RB-31027,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31028,battery motor control kit,,RB-31028,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31029,flame sensor,,RB-31029,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-3103,uno cable,,RB-3103,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31030,100 x 220ohm + led red,,RB-31030,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31031,CNC+4 X DRV8825 + HEAT SINK,,RB-31031,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1155,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31031,CNC+4 X DRV8825 + HEAT SINK,,RB-31031,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1168,4,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31031,CNC+4 X DRV8825 + HEAT SINK,,RB-31031,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1510,4,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31032,Uno 3 Ultimate Starter Kit (25 Pieces),,RB-31032,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31033,JUMPER + 3 X 400 BB,,RB-31033,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1130,3,20,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31033,JUMPER + 3 X 400 BB,,RB-31033,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1485,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31034,ATMEGA 328 IC BL,,RB-31034,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31035,5 X STEPPER MOTOR +DRIVER + M-F,,RB-31035,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1188,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-31035,5 X STEPPER MOTOR +DRIVER + M-F,,RB-31035,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1459,5,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-3104,USB ISP PROGRAMMER,,RB-3104,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-3105,USB ISP PROGRAMMER,,RB-3105,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-3106,NEW PAM,,RB-3106,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4000,5 x sound sensor,,RB-4000,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1249,5,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40000,TECHLEADS BLUE PRINTER,,RB-40000,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40001,CYSNO BLUE,,RB-40001,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40002,EPRINTER BLUE,,RB-40002,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40003,EPRINTER BLACK,,RB-40003,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40004,KIOSK BLUE,,RB-40004,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40005,SIMPLEPOS BLACK,,RB-40005,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40006,PRINTEK BLUE,,RB-40006,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40007,PRINTLITE BLACK,,RB-40007,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40008,PRINTX BLUE,,RB-40008,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40009,POSLITE BLACK,,RB-40009,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40010,GOPOS BLACK,,RB-40010,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40011,CYSNO BLACK,,RB-40011,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-40012,TECHLEADS BLUE (BT),,RB-40012,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4002,"Venus V-420 N95 pm 1.9 air masks reusable (Grey, Free Size, Pack of 3)",,RB-4002,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1269,3,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4003,"Venus V-420 N95 PM 1.9 air masks reusable (Grey, Free Size, Pack of 2)",,RB-4003,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1269,2,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4004,"Venus V-420 N95 PM 1.9 air masks reusable (Grey, Free Size, Pack of 5)",,RB-4004,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1269,5,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4007,"Venus V-420 N95 PM 1.9 air masks reusable (Grey, Free Size, Pack of 4)",,RB-4007,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1269,4,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4010,10 X MALE HEADER,,RB-4010,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4012,KIOSK Black,,RB-4012,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4013,HOIN Blue,,RB-4013,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4014,HOIN Black,,RB-4014,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4035,CNC shield v3 engraving machine for Arduino UNO - 3D Printer + 4x DRV8825 driver Micro Controller Board,,RB-4035,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1155,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4035,CNC shield v3 engraving machine for Arduino UNO - 3D Printer + 4x DRV8825 driver Micro Controller Board,,RB-4035,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1168,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4060,Nano V3.0 Board ATmega328P 5V 16M Micro-Controller Board with USB Cable (Pack of 5),,RB-4060,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1221,5,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-4060,Nano V3.0 Board ATmega328P 5V 16M Micro-Controller Board with USB Cable (Pack of 5),,RB-4060,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1270,5,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1,6 IN 1 SENSOR KIT BUNDLE,,RB-6IN1,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1106,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1,6 IN 1 SENSOR KIT BUNDLE,,RB-6IN1,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1110,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1,6 IN 1 SENSOR KIT BUNDLE,,RB-6IN1,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1166,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1,6 IN 1 SENSOR KIT BUNDLE,,RB-6IN1,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1248,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1,6 IN 1 SENSOR KIT BUNDLE,,RB-6IN1,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1249,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1,6 IN 1 SENSOR KIT BUNDLE,,RB-6IN1,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1260,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1KIT,6 IN 1 SENSOR KIT,,RB-6IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1106,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1KIT,6 IN 1 SENSOR KIT,,RB-6IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1110,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1KIT,6 IN 1 SENSOR KIT,,RB-6IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1166,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1KIT,6 IN 1 SENSOR KIT,,RB-6IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1248,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1KIT,6 IN 1 SENSOR KIT,,RB-6IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1249,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-6IN1KIT,6 IN 1 SENSOR KIT,,RB-6IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1260,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1106,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1110,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1166,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1197,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1214,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1238,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1249,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-8IN1KIT,8 IN 1 SENSOR KIT,,RB-8IN1KIT,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1260,1,10,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9101,8 x BO Motor,,RB-9101,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1150,8,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9102,UNO+cable+L293D,,RB-9102,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1192,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9102,UNO+cable+L293D,,RB-9102,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1516,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9102,UNO+cable+L293D,,RB-9102,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-3102,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9103,L298N + 4 x BO MOTOR + WHEEL,,RB-9103,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1150,4,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9103,L298N + 4 x BO MOTOR + WHEEL,,RB-9103,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1151,4,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9103,L298N + 4 x BO MOTOR + WHEEL,,RB-9103,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1193,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9104,6 x LM2596,,RB-9104,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1202,6,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9105,120 pcs Jumper + 3 x 400 Point BB,,RB-9105,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1145,3,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9105,120 pcs Jumper + 3 x 400 Point BB,,RB-9105,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1485,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9106,40 Pin 2.54mm M-F Pin Headers,,RB-9106,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9107,30Pcs 40 Pin 2.54mm M-F Pin Headers,,RB-9107,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-9106,30,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9108,5 x Printed Circuit Board + 5 x Berg Strip M & F,,RB-9108,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9109,Electronic Component kit,,RB-9109,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9110,400 POINTS BB + 65 PCS M-M JW,,RB-9110,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1130,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9110,400 POINTS BB + 65 PCS M-M JW,,RB-9110,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-9111,1,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9111,65 Pcs Jumper M-M,,RB-9111,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9112,Micro SATA Cable,,RB-9112,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9113,V-410 Mask (Pack of 2),,RB-9113,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1157,2,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9114,Eprinter Blue (Bluetooth),,RB-9114,ROBOTICS COMPONENT,TRUE,SIMPLE,,,,8529,,,,,,From Category,From Category,
ROBOTICS COMPONENT,RB-9115,2 X PIR,,RB-9115,ROBOTICS COMPONENT,TRUE,BUNDLE,RB-1110,2,50,8529,PRICE_OF_BUNDLE_SKU,,,,,From Category,From Category,
